file,seed,env_dim,planner,pair_index,num_test_positions,num_vertices,num_edges,discrete_path_cost,continuous_path_cost
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.65.pkl,10000,2,RBG,65,6233,613,1051,17.27839893381943,12.45454384064462
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.66.pkl,10000,2,RBG,66,10163,1575,2643,4.631242824556141,2.5525536902127097
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.67.pkl,10000,2,RBG,67,25,23,38,3.375963518161859,12.17697843120003
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.68.pkl,10000,2,RBG,68,10214,2107,3389,11.035480001192239,1.7821864628626585
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.69.pkl,10000,2,RBG,69,9695,1843,3053,14.080427563019512,4.136900956728479
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.70.pkl,10000,2,RBG,70,11895,1026,1831,9.13490230670313,1.5893276478387781
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.71.pkl,10000,2,RBG,71,1684,201,312,8.604790137329251,2.628682602725502
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.72.pkl,10000,2,RBG,72,8864,1713,2944,11.878052989366687,1.461111441693227
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.73.pkl,10000,2,RBG,73,25,23,34,2.581523694792382,0.6761085828610564
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.74.pkl,10000,2,RBG,74,10114,957,1640,16.599228544729367,4.240797410790802
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.75.pkl,10000,2,RBG,75,9580,1742,2877,13.537689468360155,1.6635548636396957
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.76.pkl,10000,2,RBG,76,27,19,39,1.8970911880115031,1.1064339415532012
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.77.pkl,10000,2,RBG,77,252,126,196,11.873434650025013,5.780348003343763
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.78.pkl,10000,2,RBG,78,11365,1162,2063,16.666510406359528,2.400334226314603
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.79.pkl,10000,2,RBG,79,15043,2111,3649,14.66542777295954,2.7328276560818763
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.80.pkl,10000,2,RBG,80,20309,3035,5399,11.907549885034499,1.5502810253400432
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.81.pkl,10000,2,RBG,81,6062,646,1042,19.101230016852924,2.6806366703703026
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.82.pkl,10000,2,RBG,82,274,134,234,7.065382400516312,2.7587534737692714
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.83.pkl,10000,2,RBG,83,7238,562,941,15.933620500344443,15.449349370388578
